workerid	noun	distractorValues	item	slide_number	imgs	predicate2	predicate1	response	condition
2	cup	[u'red', u'glass', u'blue', u'metal']	[u'green', u'wooden']	12	[[u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	wooden	green	0.36	first_informative
2	cup	[u'red', u'wooden', u'green', u'glass']	[u'blue', u'plastic']	13	[[u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'target'], [u'blue_glass_cup.png', u'other']]	plastic	blue	0.5	second_informative
2	cup	[u'red', u'plastic', u'green', u'metal']	[u'blue', u'wooden']	14	[[u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'target'], [u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other']]	wooden	blue	0.57	second_informative
2	cup	[u'blue', u'glass', u'green', u'wooden']	[u'red', u'plastic']	15	[[u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'target'], [u'red_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'other']]	plastic	red	0.28	filler
2	ball	[u'green', u'solid', u'blue', u'striped']	[u'red', u'spotted']	16	[[u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	spotted	red	0.25	first_informative
2	ball	[u'green', u'striped', u'red', u'checkered']	[u'blue', u'solid']	17	[[u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'target'], [u'green_solid_ball.png', u'other'], [u'blue_striped_ball.png', u'other']]	blue	solid	0.18	second_informative
2	ball	[u'green', u'checkered', u'red', u'spotted']	[u'blue', u'striped']	18	[[u'green_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'target'], [u'blue_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other']]	blue	striped	0.31	first_informative
2	ball	[u'green', u'striped', u'blue', u'spotted']	[u'red', u'solid']	19	[[u'blue_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_solid_ball.png', u'target']]	red	solid	0.73	filler
2	cup	[u'green', u'wooden', u'blue', u'plastic']	[u'red', u'metal']	20	[[u'red_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_metal_cup.png', u'target'], [u'blue_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other']]	metal	red	0.27	first_informative
2	ball	[u'red', u'spotted', u'blue', u'checkered']	[u'green', u'striped']	21	[[u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other']]	green	striped	0.25	filler
2	ball	[u'blue', u'striped', u'red', u'spotted']	[u'green', u'checkered']	22	[[u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'target'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other']]	checkered	green	0.76	first_informative
2	cup	[u'blue', u'wooden', u'green', u'plastic']	[u'red', u'glass']	23	[[u'blue_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	red	glass	0.76	filler
2	cup	[u'green', u'plastic', u'blue', u'glass']	[u'red', u'wooden']	24	[[u'blue_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'target']]	wooden	red	0.75	filler
2	cup	[u'red', u'plastic', u'blue', u'wooden']	[u'green', u'glass']	25	[[u'green_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_plastic_cup.png', u'other']]	green	glass	0.77	second_informative
2	ball	[u'blue', u'solid', u'green', u'spotted']	[u'red', u'checkered']	26	[[u'red_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_checkered_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	checkered	red	0.25	filler
3	cup	[u'green', u'wooden', u'red', u'metal']	[u'blue', u'plastic']	3	[[u'green_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'target'], [u'green_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	blue	plastic	0	filler
3	ball	[u'green', u'checkered', u'blue', u'striped']	[u'red', u'solid']	4	[[u'green_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_solid_ball.png', u'target'], [u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other']]	solid	red	0	filler
3	cup	[u'red', u'metal', u'blue', u'glass']	[u'green', u'plastic']	5	[[u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'target'], [u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other']]	green	plastic	0	first_informative
3	cup	[u'blue', u'plastic', u'red', u'glass']	[u'green', u'wooden']	6	[[u'red_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other']]	wooden	green	1	filler
3	cup	[u'red', u'wooden', u'blue', u'plastic']	[u'green', u'metal']	7	[[u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other']]	green	metal	0	second_informative
3	cup	[u'blue', u'glass', u'green', u'metal']	[u'red', u'wooden']	8	[[u'red_metal_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'target'], [u'red_glass_cup.png', u'other']]	wooden	red	1	second_informative
3	cup	[u'red', u'wooden', u'green', u'glass']	[u'blue', u'metal']	9	[[u'blue_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	metal	blue	1	second_informative
3	cup	[u'blue', u'metal', u'red', u'plastic']	[u'green', u'glass']	10	[[u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_glass_cup.png', u'target'], [u'red_plastic_cup.png', u'other']]	glass	green	1	first_informative
3	cup	[u'green', u'plastic', u'red', u'wooden']	[u'blue', u'glass']	11	[[u'blue_plastic_cup.png', u'other'], [u'blue_glass_cup.png', u'target'], [u'blue_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other']]	blue	glass	0	second_informative
3	cup	[u'green', u'glass', u'blue', u'wooden']	[u'red', u'metal']	12	[[u'blue_metal_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'target'], [u'green_metal_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'green_metal_cup.png', u'other']]	metal	red	1	filler
3	ball	[u'red', u'spotted', u'blue', u'checkered']	[u'green', u'striped']	13	[[u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	striped	green	1	second_informative
3	ball	[u'blue', u'solid', u'green', u'striped']	[u'red', u'spotted']	14	[[u'red_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'red_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	red	spotted	1	filler
3	ball	[u'red', u'striped', u'blue', u'spotted']	[u'green', u'checkered']	15	[[u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other']]	green	checkered	0	first_informative
3	ball	[u'blue', u'striped', u'red', u'solid']	[u'green', u'spotted']	16	[[u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'target']]	green	spotted	1	first_informative
3	cup	[u'green', u'wooden', u'blue', u'metal']	[u'red', u'plastic']	17	[[u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'target'], [u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	red	plastic	0	first_informative
3	ball	[u'green', u'striped', u'red', u'spotted']	[u'blue', u'checkered']	18	[[u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	blue	checkered	0	second_informative
3	ball	[u'red', u'checkered', u'green', u'striped']	[u'blue', u'spotted']	19	[[u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other']]	blue	spotted	1	second_informative
3	cup	[u'blue', u'metal', u'green', u'wooden']	[u'red', u'glass']	20	[[u'green_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other']]	red	glass	0	filler
3	ball	[u'red', u'checkered', u'green', u'spotted']	[u'blue', u'solid']	21	[[u'blue_solid_ball.png', u'target'], [u'red_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	solid	blue	0	first_informative
3	cup	[u'red', u'glass', u'green', u'plastic']	[u'blue', u'wooden']	22	[[u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'target'], [u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other']]	wooden	blue	1	first_informative
3	ball	[u'red', u'spotted', u'green', u'checkered']	[u'blue', u'striped']	23	[[u'blue_striped_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other']]	blue	striped	0	filler
3	ball	[u'blue', u'checkered', u'green', u'spotted']	[u'red', u'striped']	24	[[u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other']]	striped	red	1	second_informative
3	ball	[u'green', u'spotted', u'blue', u'striped']	[u'red', u'checkered']	25	[[u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'target']]	checkered	red	1	first_informative
3	ball	[u'red', u'checkered', u'blue', u'striped']	[u'green', u'solid']	26	[[u'blue_striped_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_solid_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other']]	solid	green	0	filler
4	ball	[u'green', u'spotted', u'blue', u'striped']	[u'red', u'checkered']	3	[[u'red_spotted_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other']]	red	checkered	0.26	filler
4	cup	[u'green', u'plastic', u'blue', u'wooden']	[u'red', u'metal']	4	[[u'green_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'target']]	red	metal	0.25	filler
4	cup	[u'red', u'wooden', u'green', u'plastic']	[u'blue', u'metal']	5	[[u'blue_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'target'], [u'blue_plastic_cup.png', u'other']]	blue	metal	0.27	second_informative
4	ball	[u'green', u'solid', u'blue', u'checkered']	[u'red', u'spotted']	6	[[u'blue_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'red_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	red	spotted	0.25	first_informative
4	ball	[u'blue', u'checkered', u'red', u'spotted']	[u'green', u'solid']	7	[[u'green_solid_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	solid	green	0.24	first_informative
4	ball	[u'red', u'solid', u'blue', u'spotted']	[u'green', u'striped']	8	[[u'blue_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_striped_ball.png', u'target']]	striped	green	0.76	filler
4	cup	[u'red', u'plastic', u'blue', u'wooden']	[u'green', u'glass']	9	[[u'red_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_glass_cup.png', u'target']]	glass	green	0.85	first_informative
4	cup	[u'red', u'metal', u'blue', u'glass']	[u'green', u'plastic']	10	[[u'green_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'target'], [u'red_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other']]	plastic	green	0.88	filler
4	cup	[u'red', u'metal', u'green', u'wooden']	[u'blue', u'plastic']	11	[[u'red_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'target'], [u'blue_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other']]	plastic	blue	0.82	first_informative
4	cup	[u'green', u'plastic', u'blue', u'wooden']	[u'red', u'glass']	12	[[u'red_glass_cup.png', u'target'], [u'green_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other']]	glass	red	0.81	second_informative
4	cup	[u'green', u'glass', u'blue', u'metal']	[u'red', u'plastic']	13	[[u'green_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'target'], [u'blue_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_glass_cup.png', u'other']]	red	plastic	0.17	filler
4	ball	[u'green', u'spotted', u'red', u'checkered']	[u'blue', u'solid']	14	[[u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other']]	solid	blue	0.18	second_informative
4	ball	[u'blue', u'solid', u'red', u'striped']	[u'green', u'spotted']	15	[[u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'target'], [u'red_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	spotted	green	0.81	filler
4	cup	[u'red', u'plastic', u'blue', u'metal']	[u'green', u'wooden']	16	[[u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'blue_metal_cup.png', u'other']]	wooden	green	0.24	filler
4	ball	[u'green', u'striped', u'blue', u'checkered']	[u'red', u'solid']	17	[[u'red_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_solid_ball.png', u'target'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other']]	red	solid	0.79	second_informative
4	cup	[u'green', u'metal', u'red', u'plastic']	[u'blue', u'wooden']	18	[[u'blue_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other']]	blue	wooden	0.33	second_informative
4	cup	[u'red', u'glass', u'blue', u'wooden']	[u'green', u'metal']	19	[[u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'target']]	green	metal	0.32	first_informative
