workerid	adjective	quiz_response	adj2_disagreement	adj2_subj	enteredText	iteration	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response	ADJ2OrADJ1First	ADJ2OrColorFirst	ADJ1OrColorFirst
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	    	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE GREEN SPACESHIP	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	BLUE SPACESHIP	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE GREEN SPACESHIP GIRPED	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE BLUE SHIP MUIC	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP	NA	NA	NA	NA	NA	NA	NA	87	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE GREEN SPACESHIP MUIC	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE BLUE SPACESHIP RED	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE BLUE SPACESHIP GREENBLUE	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	GREEN IS MUIC	NA	NA	NA	NA	NA	NA	NA	109	NA	NA	inconsistent	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP GRIPED	NA	NA	NA	NA	NA	NA	NA	110	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE BLUE SPACESHIP GRIPED	NA	NA	NA	NA	NA	NA	NA	111	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP MUIC	NA	NA	NA	NA	NA	NA	NA	112	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP MUIC	NA	NA	NA	NA	NA	NA	NA	113	NA	NA	correct	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE RED SPACESHIP MUIC	NA	NA	NA	NA	NA	NA	NA	114	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	THE BLUE SPACESHIP muic	NA	NA	NA	NA	NA	NA	NA	115	NA	NA	correct	NA	Q_ADJ1	R_	S_ADJ1
1	NA	NA	NA	NA	the green spaceship muic	NA	NA	NA	NA	NA	NA	NA	116	NA	NA	inconsistent	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the blue spaceship muic	NA	NA	NA	NA	NA	NA	NA	117	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the blue spaceship muic	NA	NA	NA	NA	NA	NA	NA	118	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the red spaceship muic	NA	NA	NA	NA	NA	NA	NA	119	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the green spaceship muic 	NA	NA	NA	NA	NA	NA	NA	120	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the green spaceship muic	NA	NA	NA	NA	NA	NA	NA	121	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the green spaceship muic 	NA	NA	NA	NA	NA	NA	NA	122	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the red music spaceship	NA	NA	NA	NA	NA	NA	NA	123	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the muic green spaceship	NA	NA	NA	NA	NA	NA	NA	124	NA	NA	wrong	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the blue spaceship 	NA	NA	NA	NA	NA	NA	NA	125	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the green spaceship 	NA	NA	NA	NA	NA	NA	NA	126	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the red spaceship muic	NA	NA	NA	NA	NA	NA	NA	127	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the blue spaceship	NA	NA	NA	NA	NA	NA	NA	128	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the red spaceship muic 	NA	NA	NA	NA	NA	NA	NA	129	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the blue spaceship muic	NA	NA	NA	NA	NA	NA	NA	130	NA	NA	inconsistent	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the green spaceship muic	NA	NA	NA	NA	NA	NA	NA	131	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the red spaceship muic	NA	NA	NA	NA	NA	NA	NA	132	NA	NA	wrong	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the red spaceship muic	NA	NA	NA	NA	NA	NA	NA	133	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the blue spaceship muic	NA	NA	NA	NA	NA	NA	NA	134	NA	NA	inconsistent	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	NA	0	NA	NA	0.45	NA	NA	NA	136	grirped	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.75	NA	NA	NA	137	big	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.15	NA	NA	NA	138	small	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.93	NA	NA	NA	139	green	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	140	grirped	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.17	NA	NA	NA	141	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.21	NA	NA	NA	142	blue	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.46	NA	NA	NA	143	grirped	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.91	NA	NA	NA	144	blue	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.11	NA	NA	NA	145	grirped	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.09	NA	NA	NA	146	grirped	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.15	NA	NA	NA	147	muic	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.64	NA	NA	NA	148	green	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.25	NA	NA	NA	149	green	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.8	NA	NA	NA	150	small	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.38	NA	NA	NA	151	blue	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.86	NA	NA	NA	152	blue	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.88	NA	NA	NA	153	muic	big	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.25	NA	NA	NA	154	grirped	green	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.84	NA	NA	NA	155	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.18	NA	NA	NA	156	red	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.54	NA	NA	NA	157	muic	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.44	NA	NA	NA	158	blue	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.8	NA	NA	NA	159	muic	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.91	NA	NA	NA	160	blue	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.88	NA	NA	NA	161	grirped	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.15	NA	NA	NA	162	green	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.47	NA	NA	NA	163	grirped	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.88	NA	NA	NA	164	muic	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.95	NA	NA	NA	165	muic	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.77	NA	NA	NA	166	green	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.83	NA	NA	NA	167	muic	big	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.81	NA	NA	NA	168	muic	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.09	NA	NA	NA	169	small	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.93	NA	NA	NA	170	grirped	muic	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.8	NA	NA	NA	171	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.83	NA	NA	NA	172	muic	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	173	grirped	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.41	NA	NA	NA	174	red	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.5	NA	NA	NA	175	small	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.62	NA	NA	NA	176	muic	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.09	NA	NA	NA	177	big	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.16	NA	NA	NA	178	grirped	green	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.3	NA	NA	NA	179	red	big	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.61	NA	NA	NA	180	blue	grirped	NA	NA	NA	NA	NA
1	NA	NA	0.57	NA	NA	NA	[0, 1]	0.47	NA	NA	NA	NA	181	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	0.15	NA	NA	[0, 1]	NA	NA	NA	0.66	NA	182	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	no idea	183	NA	NA	NA	no idea	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	6	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	9	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	11	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	13	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	16	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	22	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA	NA	NA	NA
2	yunt	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA	NA	NA	NA
2	yunt	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	green yunt   	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	blue yunt   	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	green broff   	NA	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	broff blue   	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	yunt broff   	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	red    	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	blue broff   	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	red yunt broff  	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	broff red yunt  	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_ADJ1_COLOR
2	NA	NA	NA	NA	green yunt   	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	broff green   	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	blue yunt   	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	broff blue   	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	red yunt broff  	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	red    	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	green broff   	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	broff yunt   	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	broff red   	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	green yunt   	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	blue yunt   	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	blue yunt broff  	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	yunt red   	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt red   	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt broff   	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	yunt red   	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	blue    	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	broff green	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	yunt green	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt blue	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	broff blue	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	yunt broff	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	yunt broff	NA	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	broff green	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	yunt red broff	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	yunt green	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt red	NA	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	broff red	NA	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
2	NA	NA	NA	NA	yunt red	NA	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt broff	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
2	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	blue broff 	NA	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	yunt green	NA	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt blue	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt red	NA	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
2	NA	NA	NA	NA	yunt green	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
