workerid	adjective	quiz_response	adj2_disagreement	adj2_subj	enteredText	iteration	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response	ADJ2OrADJ1First	ADJ2OrColorFirst	ADJ1OrColorFirst
1	grirped	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA	NA	NA	NA
1	dwake	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA	NA	NA	NA
1	dwake	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA	NA	NA	NA
1	grirped	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA	NA	NA	NA
1	dwake	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	the spaceship green grirped 	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
1	NA	NA	NA	NA	the spaceship grirped green 	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue 	NA	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
1	NA	NA	NA	NA	the spaceship dwake green 	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship red  	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the grirped spaceship dwake red	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	inconsistent	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped red dwake	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped red dwake	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped red dwake	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped red dwake	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship dwake green 	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped red 	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship dwake green 	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	wrong	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue 	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
1	NA	NA	NA	NA	the spaceship dwake blue grirped	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	inconsistent	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped green dwake	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	inconsistent	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship dwake green 	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped red dwake	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the spaceship dwake blue 	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the spaceship grirped blue dwake	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	red ship	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	green ship dwake	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	red ship girped red dwake	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	wrong	NA	Q_ADJ1	R_COLOR_COLOR	S_COLOR_COLOR_ADJ1
1	NA	NA	NA	NA	the ship girped green	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the space ship girped blue	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the space ship green	NA	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the space ship girped red	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the space ship  girped blue dwake	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	inconsistent	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the ship green girped	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	underspecified	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	the space ship blue girped dwake blue	NA	NA	NA	NA	NA	NA	NA	91	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR_COLOR	S_COLOR_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship dwake blue	NA	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship  dwake blue girped	NA	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship dwake red girped	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship girped dwake	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	underspecified	NA	Q_ADJ1	R_	S_ADJ1
1	NA	NA	NA	NA	the space ship girped blue dwake	NA	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship girped dwake red	NA	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship girped red dwake red	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR_COLOR	S_COLOR_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship dwake green	NA	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship green dwake	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship  blue dwake	NA	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship green dwake	NA	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship blue dwake girped	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship girped red dwake	NA	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship girped red dwake	NA	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
1	NA	NA	NA	NA	the space ship dwake girped blue	NA	NA	NA	NA	NA	NA	NA	106	NA	NA	underspecified	NA	Q_ADJ1	R_COLOR	S_ADJ1_COLOR
1	NA	NA	NA	NA	the space ship 	NA	NA	NA	NA	NA	NA	NA	107	NA	NA	underspecified	NA	Q_	R_	S_
1	NA	NA	NA	NA	the space ship  red	NA	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	NA	0	NA	NA	0.7	NA	NA	NA	136	green	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.63	NA	NA	NA	137	green	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.47	NA	NA	NA	138	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.21	NA	NA	NA	139	green	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.59	NA	NA	NA	140	dwake	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.48	NA	NA	NA	141	red	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.33	NA	NA	NA	142	dwake	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.73	NA	NA	NA	143	big	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.6	NA	NA	NA	144	dwake	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.5	NA	NA	NA	145	blue	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.29	NA	NA	NA	146	dwake	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.86	NA	NA	NA	147	green	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.56	NA	NA	NA	148	grirped	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.38	NA	NA	NA	149	small	green	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	0.82	NA	NA	NA	150	dwake	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.41	NA	NA	NA	151	dwake	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.38	NA	NA	NA	152	green	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.71	NA	NA	NA	153	small	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.49	NA	NA	NA	154	blue	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.34	NA	NA	NA	155	dwake	green	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.65	NA	NA	NA	156	grirped	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.42	NA	NA	NA	157	dwake	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.65	NA	NA	NA	158	red	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.59	NA	NA	NA	159	red	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.28	NA	NA	NA	160	grirped	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.7	NA	NA	NA	161	grirped	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.61	NA	NA	NA	162	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.38	NA	NA	NA	163	blue	big	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.79	NA	NA	NA	164	small	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	0.4	NA	NA	NA	165	dwake	big	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.61	NA	NA	NA	166	grirped	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.41	NA	NA	NA	167	grirped	green	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.78	NA	NA	NA	168	dwake	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.31	NA	NA	NA	169	red	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.55	NA	NA	NA	170	grirped	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.59	NA	NA	NA	171	grirped	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.63	NA	NA	NA	172	small	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.75	NA	NA	NA	173	big	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.39	NA	NA	NA	174	green	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.45	NA	NA	NA	175	small	red	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.54	NA	NA	NA	176	small	grirped	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.57	NA	NA	NA	177	blue	dwake	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.48	NA	NA	NA	178	green	small	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.6	NA	NA	NA	179	big	blue	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	2	NA	NA	0.41	NA	NA	NA	180	dwake	big	NA	NA	NA	NA	NA
1	NA	NA	0.73	NA	NA	NA	[0, 1]	0.78	NA	NA	NA	NA	181	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	I have no idea	182	NA	NA	NA	I have no idea	NA	NA	NA
1	NA	NA	NA	0.79	NA	NA	[0, 1]	NA	NA	NA	0.77	NA	183	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	12	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	14	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	19	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA	NA	NA	NA
2	slalps	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA	NA	NA	NA
2	spraived	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA	NA	NA	NA
2	spraived	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA	NA	NA	NA
2	slalps	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA	NA	NA	NA
2	NA	NA	NA	NA	the blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red spaceship  	NA	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	the blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green slalps spaceship 	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the red slalps spraived spaceship	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red slalps spraived spaceship	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green spraived spaceship 	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	the blue spaceship  	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	the blue slalps spaceship 	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the slalps spaceship  	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA	Q_ADJ2	R_ADJ2	S_
2	NA	NA	NA	NA	the red spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green slalps spaceship 	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the red slalps spaceship 	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the green spraived spaceship 	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
2	NA	NA	NA	NA	spaceship blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	spaceship blue spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the red spraived slalps spaceship	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
2	NA	NA	NA	NA	the green slalps spaceship 	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the blue slalps spaceship	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the red slalps spaceship	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
2	NA	NA	NA	NA	the blue spaceship	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
2	NA	NA	NA	NA	the red slalps spraived spaceship	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
