workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
2	NA	NA	NA	NA	the green ship	NA	NA	NA	82	NA	NA	correct	NA
2	NA	NA	NA	NA	The blue ship	NA	NA	NA	83	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs scrib ship.	NA	NA	NA	84	NA	NA	correct	NA
2	NA	NA	NA	NA	the scrib ship	NA	NA	NA	85	NA	NA	correct	NA
2	NA	NA	NA	NA	the blue scrib ship	NA	NA	NA	86	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs scrib ship	NA	NA	NA	87	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs blue ship. 	NA	NA	NA	88	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs scrib ship	NA	NA	NA	89	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs red ship	NA	NA	NA	90	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs blue shp	NA	NA	NA	91	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs blue ship	NA	NA	NA	92	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs scrib ship	NA	NA	NA	93	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs red ship	NA	NA	NA	94	NA	NA	correct	NA
2	NA	NA	NA	NA	the scrib red ship	NA	NA	NA	95	NA	NA	correct	NA
2	NA	NA	NA	NA	the green scrib ship	NA	NA	NA	96	NA	NA	correct	NA
2	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	97	NA	NA	correct	NA
2	NA	NA	NA	NA	the blue scrib ship	NA	NA	NA	98	NA	NA	correct	NA
2	NA	NA	NA	NA	the physs scrib ship.	NA	NA	NA	99	NA	NA	correct	NA
2	NA	NA	NA	NA	The red scrib ship. 	NA	NA	NA	100	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs green ship. 	NA	NA	NA	101	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs green ship. 	NA	NA	NA	102	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs scrib ship. 	NA	NA	NA	103	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs blue scrib ship. 	NA	NA	NA	104	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs scrib ship. 	NA	NA	NA	105	NA	NA	correct	NA
2	NA	NA	NA	NA	The green scrib ship. 	NA	NA	NA	106	NA	NA	correct	NA
2	NA	NA	NA	NA	The physs scrib ship. 	NA	NA	NA	107	NA	NA	correct	NA
2	NA	NA	NA	NA	The scrib ship. 	NA	NA	NA	109	NA	NA	correct	NA
2	NA	NA	scrib	My first ship had the same shape as this...	NA	0	NA	NA	136	blue	scrib	NA	NA
2	NA	NA	scrib	Humans think all our ships look like rockets, like this...	NA	0	NA	NA	137	green	scrib	NA	NA
2	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	1	NA	NA	138	scrib	blue	NA	NA
2	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	1	NA	NA	139	physs	green	NA	NA
2	NA	NA	physs	I really don&quotechart like ships with many spikes, like this...	NA	1	NA	NA	140	scrib	physs	NA	NA
2	NA	NA	blue	What a nice color. I like flying this...	NA	0	NA	NA	141	blue	physs	NA	NA
2	NA	NA	physs	The more spikes, the better. My favorite one is this...	NA	0	NA	NA	142	physs	scrib	NA	NA
2	NA	NA	scrib	For long distances, I use rockets. The best one is this...	NA	1	NA	NA	143	scrib	red	NA	NA
2	NA	NA	physs	Ugh, too many fins &#8210; I hate flying this...	NA	0	NA	NA	144	blue	physs	NA	NA
2	NA	NA	physs	Wow, so many fins &#8210; I like this...	NA	1	NA	NA	145	physs	blue	NA	NA
2	NA	NA	NONE	My friend used to fly this...	NA	1	NA	NA	146	scrib	red	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	148	blue	big	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	149	big	scrib	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	150	small	scrib	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	151	physs	big	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	152	physs	green	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	153	green	scrib	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	154	physs	small	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	155	physs	blue	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	156	blue	scrib	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	157	red	physs	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	158	scrib	physs	NA	NA
2	NA	NA	NA	NA	NA	0	NA	NA	159	big	red	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	160	green	big	NA	NA
2	NA	NA	NA	NA	NA	1	NA	NA	161	scrib	red	NA	NA
2	NA	NA	NA	NA	NA	NA	NA	cylindrical	162	NA	NA	NA	spikey
3	physs	first	NA	NA	NA	NA	first	NA	6	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	7	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	8	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	9	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	first	NA	10	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	11	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	12	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	13	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	14	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	15	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	16	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	17	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	18	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	19	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	20	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	21	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	22	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	24	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	25	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	26	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	27	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	28	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	29	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	31	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	32	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	33	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	34	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	35	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	36	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	37	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	first	NA	38	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	39	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	41	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	42	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	43	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	44	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	45	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	46	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	47	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
3	glab	second	NA	NA	NA	NA	second	NA	49	NA	NA	NA	NA
3	physs	second	NA	NA	NA	NA	second	NA	50	NA	NA	NA	NA
3	physs	first	NA	NA	NA	NA	first	NA	51	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	52	NA	NA	NA	NA
3	glab	first	NA	NA	NA	NA	first	NA	53	NA	NA	NA	NA
3	NA	NA	NA	NA	spaceship physs spaceship glab 	NA	NA	NA	55	NA	NA	correct	NA
3	NA	NA	NA	NA	spaceship glab   	NA	NA	NA	56	NA	NA	correct	NA
3	NA	NA	NA	NA	spaceship glab   	NA	NA	NA	57	NA	NA	correct	NA
3	NA	NA	NA	NA	spaceship physs   	NA	NA	NA	58	NA	NA	correct	NA
3	NA	NA	NA	NA	spaceship green   	NA	NA	NA	59	NA	NA	correct	NA
3	NA	NA	NA	NA	spaceship glab physs  	NA	NA	NA	60	NA	NA	correct	NA
3	NA	NA	NA	NA	physs    	NA	NA	NA	61	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs   	NA	NA	NA	62	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs   	NA	NA	NA	63	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red   	NA	NA	NA	64	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red   	NA	NA	NA	65	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs green  	NA	NA	NA	66	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs   	NA	NA	NA	67	NA	NA	correct	NA
3	NA	NA	NA	NA	physs green   	NA	NA	NA	68	NA	NA	correct	NA
3	NA	NA	NA	NA	glab green   	NA	NA	NA	69	NA	NA	correct	NA
3	NA	NA	NA	NA	physs blue   	NA	NA	NA	70	NA	NA	correct	NA
3	NA	NA	NA	NA	physs glab   	NA	NA	NA	71	NA	NA	correct	NA
3	NA	NA	NA	NA	physs blue   	NA	NA	NA	72	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red   	NA	NA	NA	73	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs   	NA	NA	NA	74	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red   	NA	NA	NA	75	NA	NA	correct	NA
3	NA	NA	NA	NA	glab green   	NA	NA	NA	76	NA	NA	correct	NA
3	NA	NA	NA	NA	blue    	NA	NA	NA	77	NA	NA	correct	NA
3	NA	NA	NA	NA	glab    	NA	NA	NA	78	NA	NA	correct	NA
3	NA	NA	NA	NA	glab blue   	NA	NA	NA	79	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red   	NA	NA	NA	80	NA	NA	correct	NA
3	NA	NA	NA	NA	glab	NA	NA	NA	82	NA	NA	correct	NA
3	NA	NA	NA	NA	glab	NA	NA	NA	83	NA	NA	correct	NA
3	NA	NA	NA	NA	glab	NA	NA	NA	84	NA	NA	correct	NA
3	NA	NA	NA	NA	physs blue	NA	NA	NA	85	NA	NA	correct	NA
3	NA	NA	NA	NA	blue	NA	NA	NA	86	NA	NA	correct	NA
3	NA	NA	NA	NA	green	NA	NA	NA	87	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red	NA	NA	NA	88	NA	NA	correct	NA
3	NA	NA	NA	NA	glab blue	NA	NA	NA	89	NA	NA	correct	NA
3	NA	NA	NA	NA	physs blue	NA	NA	NA	90	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red	NA	NA	NA	91	NA	NA	correct	NA
3	NA	NA	NA	NA	glab green	NA	NA	NA	92	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red physs	NA	NA	NA	93	NA	NA	correct	NA
3	NA	NA	NA	NA	glab blue	NA	NA	NA	94	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red physs	NA	NA	NA	95	NA	NA	correct	NA
3	NA	NA	NA	NA	glab green	NA	NA	NA	96	NA	NA	correct	NA
3	NA	NA	NA	NA	physs blue	NA	NA	NA	97	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs	NA	NA	NA	98	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs	NA	NA	NA	99	NA	NA	correct	NA
3	NA	NA	NA	NA	physs green	NA	NA	NA	100	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red	NA	NA	NA	101	NA	NA	correct	NA
3	NA	NA	NA	NA	glab	NA	NA	NA	102	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red	NA	NA	NA	103	NA	NA	correct	NA
3	NA	NA	NA	NA	glab physs	NA	NA	NA	104	NA	NA	correct	NA
3	NA	NA	NA	NA	glab red	NA	NA	NA	105	NA	NA	correct	NA
3	NA	NA	NA	NA	glab green physs	NA	NA	NA	106	NA	NA	correct	NA
3	NA	NA	NA	NA	physs	NA	NA	NA	107	NA	NA	correct	NA
3	NA	NA	NA	NA	glab	NA	NA	NA	109	NA	NA	correct	NA
3	NA	NA	glab	My first ship had the same shape as this...	NA	0	NA	NA	136	glab	red	NA	NA
3	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.01	NA	NA	137	green	physs	NA	NA
3	NA	NA	physs	The more spikes, the better. My favorite one is this...	NA	0.91	NA	NA	138	physs	glab	NA	NA
3	NA	NA	NONE	My friend used to fly this...	NA	0.91	NA	NA	139	red	glab	NA	NA
3	NA	NA	green	What a nice color. I like flying this...	NA	0.87	NA	NA	140	green	physs	NA	NA
3	NA	NA	glab	For long distances, I use saucers. The best one is this...	NA	0.92	NA	NA	141	blue	glab	NA	NA
3	NA	NA	physs	I really don&quotechart like ships with many spikes, like this...	NA	0.04	NA	NA	142	glab	physs	NA	NA
3	NA	NA	glab	Humans think all our ships look like saucers, like this...	NA	0.91	NA	NA	143	blue	glab	NA	NA
3	NA	NA	green	I like ships that have the same color as I have, like this...	NA	0.08	NA	NA	144	glab	green	NA	NA
3	NA	NA	physs	Ugh, too many fins &#8210; I hate flying this...	NA	0.11	NA	NA	145	physs	blue	NA	NA
3	NA	NA	physs	Wow, so many fins &#8210; I like this...	NA	0.92	NA	NA	146	blue	physs	NA	NA
3	NA	NA	NA	NA	NA	0.88	NA	NA	148	physs	big	NA	NA
3	NA	NA	NA	NA	NA	0.88	NA	NA	149	physs	glab	NA	NA
3	NA	NA	NA	NA	NA	0.89	NA	NA	150	physs	green	NA	NA
3	NA	NA	NA	NA	NA	0.81	NA	NA	151	glab	green	NA	NA
3	NA	NA	NA	NA	NA	0.1	NA	NA	152	blue	glab	NA	NA
3	NA	NA	NA	NA	NA	0.86	NA	NA	153	glab	big	NA	NA
3	NA	NA	NA	NA	NA	0.05	NA	NA	154	small	physs	NA	NA
3	NA	NA	NA	NA	NA	0.01	NA	NA	155	red	small	NA	NA
3	NA	NA	NA	NA	NA	0.07	NA	NA	156	physs	blue	NA	NA
3	NA	NA	NA	NA	NA	0.89	NA	NA	157	glab	small	NA	NA
3	NA	NA	NA	NA	NA	0.09	NA	NA	158	red	glab	NA	NA
3	NA	NA	NA	NA	NA	0.05	NA	NA	159	red	physs	NA	NA
3	NA	NA	NA	NA	NA	0.07	NA	NA	160	green	small	NA	NA
3	NA	NA	NA	NA	NA	0.12	NA	NA	161	big	green	NA	NA
3	NA	NA	NA	NA	NA	NA	NA	saucer	162	NA	NA	NA	pointy
4	broff	first	NA	NA	NA	NA	second	NA	6	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	first	NA	7	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	8	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	9	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	10	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	11	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	12	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	13	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	14	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	15	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	16	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	17	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	18	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	19	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	20	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	21	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	22	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	23	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	24	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	25	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	26	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	28	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	29	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	31	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	32	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	33	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	34	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	35	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	36	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	37	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	38	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	39	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	41	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	42	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	43	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	44	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	45	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	46	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	47	NA	NA	NA	NA
4	glab	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	49	NA	NA	NA	NA
4	glab	first	NA	NA	NA	NA	first	NA	50	NA	NA	NA	NA
4	broff	first	NA	NA	NA	NA	first	NA	51	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	52	NA	NA	NA	NA
4	broff	second	NA	NA	NA	NA	second	NA	53	NA	NA	NA	NA
4	NA	NA	NA	NA	the spaceship broff  	NA	NA	NA	55	NA	NA	correct	NA
4	NA	NA	NA	NA	the spaceship broff green 	NA	NA	NA	56	NA	NA	correct	NA
4	NA	NA	NA	NA	the spaceship glab blue 	NA	NA	NA	57	NA	NA	correct	NA
4	NA	NA	NA	NA	the spaceship broff blue 	NA	NA	NA	58	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship glab	NA	NA	NA	59	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship glab	NA	NA	NA	60	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship glab	NA	NA	NA	61	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship glab 	NA	NA	NA	62	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab 	NA	NA	NA	63	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue broff spaceship 	NA	NA	NA	64	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship glab 	NA	NA	NA	65	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship glab 	NA	NA	NA	66	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship 	NA	NA	NA	67	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship  	NA	NA	NA	68	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship 	NA	NA	NA	69	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship  	NA	NA	NA	70	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue broff spaceship 	NA	NA	NA	71	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship glab	NA	NA	NA	72	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship  	NA	NA	NA	73	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship glab 	NA	NA	NA	74	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab 	NA	NA	NA	75	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship 	NA	NA	NA	76	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship  	NA	NA	NA	77	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab 	NA	NA	NA	78	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship  	NA	NA	NA	79	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship 	NA	NA	NA	80	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship	NA	NA	NA	82	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship	NA	NA	NA	83	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship	NA	NA	NA	84	NA	NA	correct	NA
4	NA	NA	NA	NA	the glab spaceship	NA	NA	NA	85	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship glab	NA	NA	NA	86	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue broff spaceship	NA	NA	NA	87	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship	NA	NA	NA	88	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab	NA	NA	NA	89	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship	NA	NA	NA	90	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship glab	NA	NA	NA	91	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship	NA	NA	NA	92	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship	NA	NA	NA	93	NA	NA	correct	NA
4	NA	NA	NA	NA	the red glab spaceship	NA	NA	NA	94	NA	NA	correct	NA
4	NA	NA	NA	NA	the red broff spaceship	NA	NA	NA	95	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship	NA	NA	NA	96	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab	NA	NA	NA	97	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab	NA	NA	NA	98	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship	NA	NA	NA	99	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab	NA	NA	NA	100	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue spaceship glab	NA	NA	NA	101	NA	NA	correct	NA
4	NA	NA	NA	NA	the green spaceship glab	NA	NA	NA	102	NA	NA	correct	NA
4	NA	NA	NA	NA	the green broff spaceship	NA	NA	NA	103	NA	NA	correct	NA
4	NA	NA	NA	NA	the blue broff spaceship	NA	NA	NA	104	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship glab	NA	NA	NA	105	NA	NA	correct	NA
4	NA	NA	NA	NA	the red spaceship	NA	NA	NA	106	NA	NA	correct	NA
4	NA	NA	NA	NA	the broff spaceship glab	NA	NA	NA	107	NA	NA	correct	NA
4	NA	NA	NA	NA	the spaceship glab	NA	NA	NA	109	NA	NA	correct	NA
4	NA	NA	green	What a nice color. I like flying this...	NA	0.88	NA	NA	136	glab	green	NA	NA
4	NA	NA	NONE	My friend used to fly this...	NA	1	NA	NA	137	broff	green	NA	NA
4	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.92	NA	NA	138	glab	red	NA	NA
4	NA	NA	glab	Ugh, too many fins &#8210; I hate flying this...	NA	0.89	NA	NA	139	blue	glab	NA	NA
4	NA	NA	glab	The more spikes, the better. My favorite one is this...	NA	0.92	NA	NA	140	glab	broff	NA	NA
4	NA	NA	green	I like ships that have the same color as I have, like this...	NA	0.9	NA	NA	141	green	broff	NA	NA
4	NA	NA	broff	For long distances, I use saucers. The best one is this...	NA	0.04	NA	NA	142	broff	red	NA	NA
4	NA	NA	glab	Wow, so many fins &#8210; I like this...	NA	0.9	NA	NA	143	glab	blue	NA	NA
4	NA	NA	broff	Humans think all our ships look like saucers, like this...	NA	0.84	NA	NA	144	red	broff	NA	NA
4	NA	NA	glab	I really don&quotechart like ships with many spikes, like this...	NA	0.07	NA	NA	145	broff	glab	NA	NA
4	NA	NA	broff	My first ship had the same shape as this...	NA	0.91	NA	NA	146	broff	blue	NA	NA
4	NA	NA	NA	NA	NA	0.78	NA	NA	148	broff	red	NA	NA
4	NA	NA	NA	NA	NA	1	NA	NA	149	blue	big	NA	NA
4	NA	NA	NA	NA	NA	0.01	NA	NA	150	glab	broff	NA	NA
4	NA	NA	NA	NA	NA	0.96	NA	NA	151	glab	red	NA	NA
4	NA	NA	NA	NA	NA	0	NA	NA	152	small	broff	NA	NA
4	NA	NA	NA	NA	NA	1	NA	NA	153	red	small	NA	NA
4	NA	NA	NA	NA	NA	0	NA	NA	154	small	green	NA	NA
4	NA	NA	NA	NA	NA	0.02	NA	NA	155	big	glab	NA	NA
4	NA	NA	NA	NA	NA	0.92	NA	NA	156	glab	blue	NA	NA
4	NA	NA	NA	NA	NA	0.05	NA	NA	157	big	broff	NA	NA
4	NA	NA	NA	NA	NA	0.02	NA	NA	158	green	broff	NA	NA
4	NA	NA	NA	NA	NA	0.97	NA	NA	159	glab	green	NA	NA
4	NA	NA	NA	NA	NA	0.96	NA	NA	160	glab	small	NA	NA
4	NA	NA	NA	NA	NA	0.98	NA	NA	161	broff	blue	NA	NA
4	NA	NA	NA	NA	NA	NA	NA	round	162	NA	NA	NA	many legs
5	kolch	second	NA	NA	NA	NA	second	NA	6	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	7	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	8	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	9	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	10	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	11	NA	NA	NA	NA
5	broff	first	NA	NA	NA	NA	first	NA	12	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	13	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	14	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	15	NA	NA	NA	NA
5	kolch	second	NA	NA	NA	NA	second	NA	16	NA	NA	NA	NA
5	broff	first	NA	NA	NA	NA	first	NA	17	NA	NA	NA	NA
5	kolch	second	NA	NA	NA	NA	second	NA	18	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	19	NA	NA	NA	NA
5	kolch	second	NA	NA	NA	NA	second	NA	20	NA	NA	NA	NA
5	broff	first	NA	NA	NA	NA	first	NA	21	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	22	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
5	kolch	first	NA	NA	NA	NA	first	NA	24	NA	NA	NA	NA
5	broff	second	NA	NA	NA	NA	second	NA	25	NA	NA	NA	NA
